20100126|2010-01-26|Tuesday|Weekday|Jan|1|2010
20100127|2010-01-27|Wednesday|Weekday|Jan|1|2010
20100128|2010-01-28|Thursday|Weekday|Jan|1|2010
20100129|2010-01-29|Friday|Weekday|Jan|1|2010
20100130|2010-01-30|Saturday|Weekend|Jan|1|2010
20100131|2010-01-31|Sunday|Weekend|Jan|1|2010
20100201|2010-02-01|Monday|Weekday|Feb|1|2010
20100202|2010-02-02|Tuesday|Weekday|Feb|1|2010
20100203|2010-02-03|Wednesday|Weekday|Feb|1|2010
20100204|2010-02-04|Thursday|Weekday|Feb|1|2010
20100205|2010-02-05|Friday|Weekday|Feb|1|2010
20100206|2010-02-06|Saturday|Weekend|Feb|1|2010
20100207|2010-02-07|Sunday|Weekend|Feb|1|2010
20100208|2010-02-08|Monday|Weekday|Feb|1|2010
20100209|2010-02-09|Tuesday|Weekday|Feb|1|2010
20100210|2010-02-10|Wednesday|Weekday|Feb|1|2010
20100211|2010-02-11|Thursday|Weekday|Feb|1|2010
20100212|2010-02-12|Friday|Weekday|Feb|1|2010
20100213|2010-02-13|Saturday|Weekend|Feb|1|2010
20100214|2010-02-14|Sunday|Weekend|Feb|1|2010
20100215|2010-02-15|Monday|Weekday|Feb|1|2010
20100216|2010-02-16|Tuesday|Weekday|Feb|1|2010
20100217|2010-02-17|Wednesday|Weekday|Feb|1|2010
20100218|2010-02-18|Thursday|Weekday|Feb|1|2010
20100219|2010-02-19|Friday|Weekday|Feb|1|2010
20100220|2010-02-20|Saturday|Weekend|Feb|1|2010
20100221|2010-02-21|Sunday|Weekend|Feb|1|2010
20100222|2010-02-22|Monday|Weekday|Feb|1|2010
20100223|2010-02-23|Tuesday|Weekday|Feb|1|2010
20100224|2010-02-24|Wednesday|Weekday|Feb|1|2010
20100225|2010-02-25|Thursday|Weekday|Feb|1|2010
20100226|2010-02-26|Friday|Weekday|Feb|1|2010
20100227|2010-02-27|Saturday|Weekend|Feb|1|2010
20100228|2010-02-28|Sunday|Weekend|Feb|1|2010
20100301|2010-03-01|Monday|Weekday|Mar|1|2010
20100302|2010-03-02|Tuesday|Weekday|Mar|1|2010
20100303|2010-03-03|Wednesday|Weekday|Mar|1|2010
20100304|2010-03-04|Thursday|Weekday|Mar|1|2010
20100305|2010-03-05|Friday|Weekday|Mar|1|2010
20100306|2010-03-06|Saturday|Weekend|Mar|1|2010
20100307|2010-03-07|Sunday|Weekend|Mar|1|2010
20100308|2010-03-08|Monday|Weekday|Mar|1|2010
20100309|2010-03-09|Tuesday|Weekday|Mar|1|2010
20100310|2010-03-10|Wednesday|Weekday|Mar|1|2010
20100311|2010-03-11|Thursday|Weekday|Mar|1|2010
20100312|2010-03-12|Friday|Weekday|Mar|1|2010
20100313|2010-03-13|Saturday|Weekend|Mar|1|2010
20100314|2010-03-14|Sunday|Weekend|Mar|1|2010
20100315|2010-03-15|Monday|Weekday|Mar|1|2010
20100316|2010-03-16|Tuesday|Weekday|Mar|1|2010
20100317|2010-03-17|Wednesday|Weekday|Mar|1|2010
20100318|2010-03-18|Thursday|Weekday|Mar|1|2010
20100319|2010-03-19|Friday|Weekday|Mar|1|2010
20100320|2010-03-20|Saturday|Weekend|Mar|1|2010
20100321|2010-03-21|Sunday|Weekend|Mar|1|2010
20100322|2010-03-22|Monday|Weekday|Mar|1|2010
20100323|2010-03-23|Tuesday|Weekday|Mar|1|2010
20100324|2010-03-24|Wednesday|Weekday|Mar|1|2010
20100325|2010-03-25|Thursday|Weekday|Mar|1|2010
20100326|2010-03-26|Friday|Weekday|Mar|1|2010
20100327|2010-03-27|Saturday|Weekend|Mar|1|2010
20100328|2010-03-28|Sunday|Weekend|Mar|1|2010
20100329|2010-03-29|Monday|Weekday|Mar|1|2010
20100330|2010-03-30|Tuesday|Weekday|Mar|1|2010
20100331|2010-03-31|Wednesday|Weekday|Mar|1|2010
20100401|2010-04-01|Thursday|Weekday|Apr|2|2010
20100402|2010-04-02|Friday|Weekday|Apr|2|2010
20100403|2010-04-03|Saturday|Weekend|Apr|2|2010
20100404|2010-04-04|Sunday|Weekend|Apr|2|2010
